gene1	gene2	goIds1	goIds2
hsa:3630	hsa:4821	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0007420']
hsa:3630	hsa:3171	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0001678', 'GO:0045944']
hsa:3630	hsa:2494	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0045070', 'GO:0045944', 'GO:0006355', 'GO:0009792', 'GO:0045893']
hsa:3630	hsa:3174	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0045944', 'GO:0006357']
hsa:3630	hsa:6928	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']
hsa:3630	hsa:222546	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']
hsa:3630	hsa:3280	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0045892', 'GO:0007219', 'GO:0000122', 'GO:0097150', 'GO:2000737', 'GO:0007399', 'GO:2000974']
hsa:3630	hsa:50674	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0000122', 'GO:0007417', 'GO:0045944', 'GO:0007422', 'GO:0007399']
hsa:3630	hsa:4760	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0009749', 'GO:0022008', 'GO:0050796', 'GO:0045944', 'GO:0051091', 'GO:2000679', 'GO:0030073', 'GO:0007263']
hsa:3630	hsa:3170	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0031018', 'GO:0006357', 'GO:0043433', 'GO:0045944', 'GO:0071542', 'GO:0030193', 'GO:0070741', 'GO:0010719', 'GO:0045893', 'GO:2000049']
hsa:3630	hsa:6514	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0005975', 'GO:1904659', 'GO:0015757', 'GO:0070837', 'GO:0015755']
hsa:3630	hsa:3175	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	[]
hsa:3630	hsa:3651	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0009887', 'GO:0003309', 'GO:0006091', 'GO:0030073', 'GO:0007263', 'GO:0006366']
hsa:3630	hsa:389692	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0007263', 'GO:0009749', 'GO:0030073', 'GO:0006355']
hsa:3630	hsa:5080	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']	['GO:0007601', 'GO:1902895', 'GO:0003322', 'GO:0009887', 'GO:1904798', 'GO:0007417', 'GO:0045944', 'GO:0010628', 'GO:0009611', 'GO:0061303', 'GO:0001568', 'GO:0045893', 'GO:0007399', 'GO:0001654', 'GO:0042593', 'GO:0061072']
hsa:3174	hsa:5313	['GO:0045944', 'GO:0006357']	[]
hsa:3174	hsa:4825	['GO:0045944', 'GO:0006357']	['GO:0009887']
hsa:3174	hsa:3110	['GO:0045944', 'GO:0006357']	[]
hsa:3174	hsa:168620	['GO:0045944', 'GO:0006357']	[]
hsa:3174	hsa:3087	['GO:0045944', 'GO:0006357']	['GO:0045736', 'GO:0006406', 'GO:0045892', 'GO:0000122', 'GO:0030154', 'GO:0010944', 'GO:0016973', 'GO:0034504', 'GO:0045944', 'GO:0071103', 'GO:0010621', 'GO:0045893', 'GO:0070663', 'GO:0090263']
hsa:3174	hsa:2645	['GO:0045944', 'GO:0006357']	['GO:0051156', 'GO:0050796', 'GO:0045721', 'GO:0006007', 'GO:0045725', 'GO:0061621', 'GO:0032024', 'GO:0042593']
hsa:3174	hsa:3375	['GO:0045944', 'GO:0006357']	['GO:0031333', 'GO:0043065', 'GO:0050850', 'GO:0010823', 'GO:0043950', 'GO:0007165', 'GO:0006915', 'GO:0010739', 'GO:1905907', 'GO:0007267']
hsa:3174	hsa:3172	['GO:0045944', 'GO:0006357']	['GO:0045892', 'GO:0006357', 'GO:0042752', 'GO:0006591', 'GO:0045944', 'GO:0008285', 'GO:0030308', 'GO:0055088', 'GO:0019216', 'GO:0006805', 'GO:0045893', 'GO:0007596']
hsa:3174	hsa:6927	['GO:0045944', 'GO:0006357']	['GO:0006357', 'GO:0046323', 'GO:0035623', 'GO:0060261', 'GO:0045893', 'GO:0042593', 'GO:0035565']
hsa:3174	hsa:4821	['GO:0045944', 'GO:0006357']	['GO:0007420']
hsa:3174	hsa:3171	['GO:0045944', 'GO:0006357']	['GO:0001678', 'GO:0045944']
hsa:3174	hsa:2494	['GO:0045944', 'GO:0006357']	['GO:0045070', 'GO:0045944', 'GO:0006355', 'GO:0009792', 'GO:0045893']
hsa:3174	hsa:3630	['GO:0045944', 'GO:0006357']	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']
hsa:3174	hsa:6928	['GO:0045944', 'GO:0006357']	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']
hsa:3174	hsa:222546	['GO:0045944', 'GO:0006357']	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']
hsa:3174	hsa:3280	['GO:0045944', 'GO:0006357']	['GO:0045892', 'GO:0007219', 'GO:0000122', 'GO:0097150', 'GO:2000737', 'GO:0007399', 'GO:2000974']
hsa:3174	hsa:50674	['GO:0045944', 'GO:0006357']	['GO:0000122', 'GO:0007417', 'GO:0045944', 'GO:0007422', 'GO:0007399']
hsa:3174	hsa:4760	['GO:0045944', 'GO:0006357']	['GO:0009749', 'GO:0022008', 'GO:0050796', 'GO:0045944', 'GO:0051091', 'GO:2000679', 'GO:0030073', 'GO:0007263']
hsa:3174	hsa:3170	['GO:0045944', 'GO:0006357']	['GO:0031018', 'GO:0006357', 'GO:0043433', 'GO:0045944', 'GO:0071542', 'GO:0030193', 'GO:0070741', 'GO:0010719', 'GO:0045893', 'GO:2000049']
hsa:3174	hsa:6514	['GO:0045944', 'GO:0006357']	['GO:0005975', 'GO:1904659', 'GO:0015757', 'GO:0070837', 'GO:0015755']
hsa:3174	hsa:3175	['GO:0045944', 'GO:0006357']	[]
hsa:3174	hsa:3651	['GO:0045944', 'GO:0006357']	['GO:0009887', 'GO:0003309', 'GO:0006091', 'GO:0030073', 'GO:0007263', 'GO:0006366']
hsa:3174	hsa:389692	['GO:0045944', 'GO:0006357']	['GO:0007263', 'GO:0009749', 'GO:0030073', 'GO:0006355']
hsa:3174	hsa:5080	['GO:0045944', 'GO:0006357']	['GO:0007601', 'GO:1902895', 'GO:0003322', 'GO:0009887', 'GO:1904798', 'GO:0007417', 'GO:0045944', 'GO:0010628', 'GO:0009611', 'GO:0061303', 'GO:0001568', 'GO:0045893', 'GO:0007399', 'GO:0001654', 'GO:0042593', 'GO:0061072']
hsa:6928	hsa:5313	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	[]
hsa:6928	hsa:4825	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0009887']
hsa:6928	hsa:3110	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	[]
hsa:6928	hsa:168620	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	[]
hsa:6928	hsa:3087	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0045736', 'GO:0006406', 'GO:0045892', 'GO:0000122', 'GO:0030154', 'GO:0010944', 'GO:0016973', 'GO:0034504', 'GO:0045944', 'GO:0071103', 'GO:0010621', 'GO:0045893', 'GO:0070663', 'GO:0090263']
hsa:6928	hsa:2645	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0051156', 'GO:0050796', 'GO:0045721', 'GO:0006007', 'GO:0045725', 'GO:0061621', 'GO:0032024', 'GO:0042593']
hsa:6928	hsa:3375	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0031333', 'GO:0043065', 'GO:0050850', 'GO:0010823', 'GO:0043950', 'GO:0007165', 'GO:0006915', 'GO:0010739', 'GO:1905907', 'GO:0007267']
hsa:6928	hsa:3172	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0045892', 'GO:0006357', 'GO:0042752', 'GO:0006591', 'GO:0045944', 'GO:0008285', 'GO:0030308', 'GO:0055088', 'GO:0019216', 'GO:0006805', 'GO:0045893', 'GO:0007596']
hsa:6928	hsa:6927	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0006357', 'GO:0046323', 'GO:0035623', 'GO:0060261', 'GO:0045893', 'GO:0042593', 'GO:0035565']
hsa:6928	hsa:4821	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0007420']
hsa:6928	hsa:3171	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0001678', 'GO:0045944']
hsa:6928	hsa:2494	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0045070', 'GO:0045944', 'GO:0006355', 'GO:0009792', 'GO:0045893']
hsa:6928	hsa:3630	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0042177', 'GO:0038060', 'GO:0001819', 'GO:0050708', 'GO:0051897', 'GO:0032880', 'GO:0045840', 'GO:0042060', 'GO:0007186', 'GO:0050995', 'GO:0060266', 'GO:0045922', 'GO:0046631', 'GO:0055089', 'GO:0090336', 'GO:1900182', 'GO:1903076', 'GO:0006953', 'GO:0010976', 'GO:0046326', 'GO:0010628', 'GO:0046628', 'GO:0032148', 'GO:0060267', 'GO:0051247', 'GO:2000252', 'GO:0008284', 'GO:0045861', 'GO:0022898', 'GO:0045818', 'GO:0048167', 'GO:0045821', 'GO:1990535', 'GO:0010750', 'GO:0002674', 'GO:0090277', 'GO:1900273', 'GO:0042593', 'GO:0050890', 'GO:0042311', 'GO:0033861', 'GO:1902952', 'GO:0006521', 'GO:0050709', 'GO:0045725', 'GO:1903427', 'GO:0008286', 'GO:0051092', 'GO:0043410', 'GO:0010629', 'GO:0007267']
hsa:6928	hsa:3174	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0045944', 'GO:0006357']
hsa:6928	hsa:222546	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']
hsa:6928	hsa:3280	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0045892', 'GO:0007219', 'GO:0000122', 'GO:0097150', 'GO:2000737', 'GO:0007399', 'GO:2000974']
hsa:6928	hsa:50674	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0000122', 'GO:0007417', 'GO:0045944', 'GO:0007422', 'GO:0007399']
hsa:6928	hsa:4760	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0009749', 'GO:0022008', 'GO:0050796', 'GO:0045944', 'GO:0051091', 'GO:2000679', 'GO:0030073', 'GO:0007263']
hsa:6928	hsa:3170	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0031018', 'GO:0006357', 'GO:0043433', 'GO:0045944', 'GO:0071542', 'GO:0030193', 'GO:0070741', 'GO:0010719', 'GO:0045893', 'GO:2000049']
hsa:6928	hsa:6514	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0005975', 'GO:1904659', 'GO:0015757', 'GO:0070837', 'GO:0015755']
hsa:6928	hsa:3175	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	[]
hsa:6928	hsa:3651	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0009887', 'GO:0003309', 'GO:0006091', 'GO:0030073', 'GO:0007263', 'GO:0006366']
hsa:6928	hsa:389692	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0007263', 'GO:0009749', 'GO:0030073', 'GO:0006355']
hsa:6928	hsa:5080	['GO:0048793', 'GO:0039020', 'GO:0060261', 'GO:0001822', 'GO:0045893', 'GO:0035565']	['GO:0007601', 'GO:1902895', 'GO:0003322', 'GO:0009887', 'GO:1904798', 'GO:0007417', 'GO:0045944', 'GO:0010628', 'GO:0009611', 'GO:0061303', 'GO:0001568', 'GO:0045893', 'GO:0007399', 'GO:0001654', 'GO:0042593', 'GO:0061072']
hsa:222546	hsa:5313	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']	[]
hsa:222546	hsa:4825	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']	['GO:0009887']
hsa:222546	hsa:3110	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']	[]
hsa:222546	hsa:168620	['GO:0031018', 'GO:0035774', 'GO:0050796', 'GO:0045944', 'GO:0045893', 'GO:0042593']	[]
